,company,job title,location,job description,salary estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
237,"BOEING
3.8",Experienced ATE Software Engineer,Bangalore,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee well-being.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and thinkers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Position Overview
At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us.
Boeing Test and Evaluation team is currently looking for Experienced ATE Software Engineer to join their team in Bengaluru, KA. Test & Evaluation engineers at Boeing make sure that products at the world’s largest aerospace company continue to meet the highest standards. From quality and reliability, to safety and performance, their expertise is vital to the concept, design and certifications of a wide variety of commercial and military systems.
Position Responsibilities:
Develop solutions to a wide range of complex instrumentation and test automation problems primarily for calibration processes
End-to-end development of automated test software that includes analyzing the test requirements, understanding various measurement and test instruments involved in the test, analyze their characteristics, identify the communication requirements, develop a software to automate the test process, perform hardware-software integration, system integration, system test, build and deployment.
Although this assignment primarily involves software development, it requires the capability to interface with various hardware systems and equipment. Thus, familiarity with different types of measurement & test equipment and troubleshooting practices is an absolute must.
The candidate will also be required to produce documentation at every stage of the software development life cycle.
Candidate must be a self-starter with a positive attitude, high ethics, and a track record of working successfully under pressure in a time-constrained environment.
Work collaboratively with very strong teaming skills. Must be willing to work flexible hours (early or late as needed) to interface with Boeing personnel around the world.
Develop and maintain relationships / partnerships with customers, stakeholders, peers, and partners to develop collaborative plans and execute on projects.
Proactively seek information and direction to successfully complete the statement of work.
Employer will not sponsor applicants for employment visa status.
Basic Qualifications (Required Skills/Experience):
Education/experience typically acquired through advanced education (e.g. Bachelor) and typically more than 8 years' related work experience or an equivalent combination of education and experience (e.g. Master+5 years' related work experience, etc.).
Hands on experience and knowledge on test engineering application software such as NI LabVIEW
Experience in using Python, Robot framework for instrument communication
Experience in using C, C#, VB for instrument communication
Experience with hardware/software integration is a must.
Good knowledge on various types of measurement and test equipment is a must (dimensional, electrical, electronic, thermal, etc)
Experience with automated test equipment, avionics, aerospace programs is a plus.
Experience or knowledge of RS422/RS232, ARINC interface knowledge, TCP/IP & Ethernet, UDP and such communication standards, protocols and/or interfaces is desirable
Experience in managing Software code repositories and Continuous Integration/Deployment is highly desirable
Strong verbal and written communication skills
Ability and willingness to work with a global teams, at flexible hours
Self-motivated and go-getter attitude
Must be flexible, with a high tolerance for organizational complexity and ability to work with team members across different cultures and time-zones
Preferred Qualifications (Desired Skills/Experience):
Bachelor or Masters degree from an accredited course of study, in engineering, in the field of Instrumentation, Electrical or Electronics.
Awareness of AS9100 or ISO9001 quality management system and ISO 17025 standard.
Typical Education & Experience:
Education/experience typically acquired through advanced education (e.g. Bachelor) and typically more than 8 years' related work experience or an equivalent combination of education and experience (e.g. Master+5 years' related work experience, etc.).
Relocation:
This position offers relocation based on candidate eligibility.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),10000+ Employees,Company - Public,Aerospace & Defence,Aerospace & Defence,1916,$10+ billion (USD)
238,"BOEING
3.8",Experienced Software Engineer,Bangalore,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Boeing is the world’s largest aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee wellbeing.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us.
Boeing India Engineering organization is currently looking for Experienced Software Engineer to join their team in Bengaluru, KA. As a soft Engineer, you will be part of the Boeing Global Services Digital Solutions team, which develops software applications and products that create direct value to its customers. We provide re-vamped work environments focused on delivering data-driven solutions at a rapidly increased pace over traditional development. Be a part of our passionate and motivated team who are excited to use the latest in software technologies for modern web and mobile application development. Through our products we deliver innovative solutions to our global customer base at an accelerated pace.

Position Responsibilities:
Development of diverse engineering solutions for integrated avionics software.
Development, integration, and testing of software system on embedded hardware.
Good experience in Embedded systems design, development, Validation/Verification, Functional Integration and certification aspects.
Strong experience developing software products, scalable applications on microcontroller-based systems, device driver development.
Perform trade studies, preparing white papers and in providing technology and product analysis.
Manage configuration of software lifecycle data including implementation of continuous integration and deployment.
Software architecture development through system analysis and Subject Matter technical expertise.
Mentor Sr Software engineers, to achieve required knowledge and help them in deliver high quality Software.
Communicate effectively with multiple stakeholders across the world while defining software Requirements and Architecture, Design
Support deliveries as defined in the data requirements list to the Boeing stakeholders.
Support project management by providing periodic status and required metrics data, Metrics based management
Be dynamic and support management and leads to ensure successful product deliveries.
Identify, communicate and mitigate the Risk, issues and Opportunities on a timely manner.
Employer will not sponsor applicants for employment visa status.
Basic Qualifications (Required Skills/Experience):
Bachelor's Degree in Engineering or higher (CS, ECE, Telecom )
Strong Experience with Software Engineering life cycle activities
Exposure to executing multiple DO178 DAL A-D programs implementation; Very Good understanding of DO178C standards is advantage
Strong understanding of system and software architectures
Strong Programming Experience in C/C++
Strong experience on microcontroller-based software development (bare metal and OS based).
Strong experience on BSP and device driver development (bare metal and OS based).
Strong experience developing software products, scalable applications using a range of software models including object-oriented and functional design patterns
Good experience working with Communication Protocols.
Demonstrated Software engineering experience with hands on involvement in multiple phases of the program life-cycle, including early system design and development.
Ability to effectively communicate with engineers, executive and senior-level management, and non-engineering support staff to evaluate technical information and issues impacting design, production, and support of products, services, or other deliverables is essential
Preferred Qualifications (Desired Skills/Experience):
Bachelor's Degree in Engineering or higher (CS, ECE, Telecom )
Bachelor's degree in Engineering and 10 or more years of programming experience, Master's degree with 8 or more years of experience; from an accredited course of study, in engineering.
Typical Education & Experience:
Bachelors Engineering degree, Preferably Electronics / Computer Science /Telecom with up to 10 years / Master's degree, with up to 8 years' related work experience, or an equivalent combination of education and experience.
Relocation:
Relocation benefits, if indicated are limited to in-country moves only, and are not available for overseas relocations. There is no expatriate package associated with this position

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),10000+ Employees,Company - Public,Aerospace & Defence,Aerospace & Defence,1916,$10+ billion (USD)
239,"BOEING
3.8",Associate Software Engineer - Virtualization,Bangalore,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Overview
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee wellbeing.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
Boeing Software Engineering team is currently looking for one Associate Software Engineer - Virtualization to join their team in Bengaluru, KA. Shape the future of aircraft development while transforming the way Boeing develops software. As a Software Engineer, you will develop next generation simulation systems that will enable engineering test of flight software. Your products will ensure Boeing’s aircraft continue to be the safest and most efficient to fly.
Position Responsibilities:
This is a software development role. Your duties will include (but are not limited to):
Assist & enable Test Automation framework to target cloud platform along with target CD pipeline
Exercise Agile practices to provide right level transversal service to teams.
Serving as a subject matter expert for Simulation domains, system-specific issues, processes, and regulations.
Accuracy and accountability are key. You will be expected to:
Track and evaluate software team performance.
Develop software verification plans, test procedures, and test environments.
You will work under general direction as part of an agile development team.
Basic Qualifications (Required Skills/Experience):
Excellent hands-on skills on Continuous Integration and Continuous Delivery Tools and practices (Git, GITHUB,BitBucket, GitLAB, Jenkins, Artifactory, SonarQube, Checkmarx), Puppet, Ansible (Deployment Automation).
Hands-on experience of containerization (Docker) and container orchestrators like Kubernetes
Proficiency in Scripting (Python/Perl/Shell Scripting)
Preferred Qualifications (Desired Skills/Experience):
Test Automation
Airplane Systems Knowledge.
Typical education/experience:
Degree and typical experience in engineering classification: Bachelor's and 3 to 5 years’ experience, Master's degree with 1 to 4 years' experience or PhD degree with experience.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),10000+ Employees,Company - Public,Aerospace & Defence,Aerospace & Defence,1916,$10+ billion (USD)
240,"Cabot
3.7",Software Engineer/Senior Software Engineer/TL - .NET,Cochin,"We are looking for an experienced .NET developer who is proficient with the languages/technologies of .NET framework. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Design, develop and debug apps using .NET programming languages
2. Build and maintain efficient, reusable and reliable code
3. Ensure the performance, quality, and responsiveness of applications
4. Ability to respond to various development issues and coordinate with the stakeholders
5. Perform full life-cycle development with minimal supervision
SKILLES YOU NEED
1. Expert in working with .NET languages/.NET frameworks/SQL server/MVC
2. Proficient in JavaScript/CSS/HTML
3. Experience with popular web application frameworks
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
EXPERIENCE
4-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
241,"Alkegen
3.4",SharePoint Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Job Requirements:
We are looking to hire a talented SharePoint developer to create customized SharePoint solutions for our company. As a SharePoint developer, you will be responsible for configuring and customizing SharePoint systems according to company specifications, building scalable web applications, writing and modifying code, debugging software, and training staff.
To ensure success as a SharePoint developer, you should have extensive knowledge of SharePoint and MS Office software, proficiency with front-end programming languages, and the ability to solve complex software issues. Ultimately, a top-class SharePoint developer can create clean, scalable SharePoint websites that meet all company design and functionality requirements.
Responsibilities:
Meeting with the design team to review website and application requirements.
Setting tasks and development goals.
Configuring the company SharePoint systems to specified requirements.
Developing new web components using XML, .NET, SQL, and C#.
Designing, coding, and implementing scalable applications.
Extending SharePoint functionality with PowerApps and PowerAutomate.
Testing and debugging code.
Reviewing website interface and software stability.
Troubleshooting software issues.
Maintaining and updating SharePoint applications.
Providing systems training to staff and customers.
Qualifications/ Experience:
Bachelor’s degree in computer science or software engineering.
MOSS or WSS certification.
Previous experience as a SharePoint developer.
Extensive knowledge of C#, ASP.NET, and .NET Frameworks.
Familiarity with JavaScript, HTML5, CSS, XML, jQuery, SQL Server, and Web Services.
High-level coding skills.
Ability to solve complex software issues.
Ability to project manage.
Detail orientated.
Self-motivated.
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
242,"Cabot
3.7",Software Engineer / Senior Software Engineer - Node.js,Cochin,"We are looking for an experienced Node.js developer to join our team. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Development of back-end logic and integrating the front-end elements into the application
2. Ensure the performance, quality, and responsiveness of applications
3. Ability to respond to various development issues and coordinate with the stakeholders
4. Perform full life-cycle development with minimal supervision
SKILLS YOU NEED
1. Strong proficiency in JavaScript/CSS/HTML
2. Thorough knowledge of Node.js and frameworks available for it
3. Basic understanding of front-end technologies
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
5. Knowledge of PHP/.NET/Wordpress will be a plus
EXPERIENCE
3-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
243,"Cabot
3.7",Software Engineer / Senior Software Engineer - Angular,Cochin,"We are looking for an experienced JavaScript developer who is proficient with AngularJS applications. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Design, develop and debug apps with AngularJS
2. Ensure the performance, quality, and responsiveness of applications
3. Ability to respond to various development issues and coordinate with the stakeholders
4.Perform full life-cycle development with minimal supervision
5. Building reusable components and front-end libraries for future use
SKILLS YOU NEED
1. Ability to deliver a complete front end application using AngularJS
2. Strong proficiency in JavaScript/CSS/HTML
3. Experience with data structure libraries
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
EXPERIENCE
3-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
244,"Alkegen
3.4",Web Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Web Developer Responsibilities:
Design, implement and manage websites using WordPress
Support the Director of Global Marketing Communications and collaborate extensively with members of a marketing communication business unit team leaders
Manage front-end and back-end website development
Create WordPress plug-ins and themes
Create campaign landing pages linking to campaign automation tools and forms
Maintain well-documented, reusable, and transferrable code
Troubleshoot and resolve website problems
Stay abreast of new developments in software, trends, and practices
Interface with the Marcom Director and external agency teams designing and developing new comprehensive website property in 2022.
Integration Specialist Requirements:
Associate’s or Bachelor’s degree in communications, marketing or related area of study
1+ years of website development work in WordPress platform
Experience assisting with the planning, coordinating and executing of marketing initiatives
Successful candidate will have experience in creating and implementing new approaches to marketing strategy and will demonstrate a strong sense of urgency in solving problems, as well as a comfort in managing through ambiguity
Candidate will have a preference for a fast-paced and dynamic environment; a track record working effectively with cross-functional teams and prioritizing short- and longer-term strategic initiatives
Candidate will show a passion for digging in deep to identify specific needs and solutions
Additional requirements include: outstanding communication, oral and written, teamwork and interpersonal skills and a proficiency in Search Engine Optimization, and WordPress experience
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
245,"Cabot
3.7",Software Engineer / Senior Software Engineer - React,Cochin,"We are looking for an experienced JavaScript developer who is proficient with React/Native. As a Cabotian, you will be involved in all phases of the development cycle from conception to implementation.
YOUR RESPONSIBILITIES
1. Design, develop and debug apps with React/React Native
2. Ensure the performance, quality, and responsiveness of applications
3. Ability to respond to various development issues and coordinate with the stakeholders
4. Perform full life-cycle development with minimal supervision
5. Building reusable components and front-end libraries for future use
SKILLS YOU NEED
1. Strong proficiency in JavaScript/CSS/HTML
2. Experience in React/React Native/Redux/ES6/Flux
3. Experience with data structure libraries
4. Knowledge of code versioning tools such as Git, SVN or any modern VCS
EXPERIENCE
3-6 YEARS
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),1001 to 5000 Employees,Company - Public,Manufacturing,Chemical Manufacturing,1882,Unknown / Non-Applicable
246,"Alkegen
3.4",Dynamics 365 CE Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Dynamics 365 CE Developer Responsibilities:
Deep understanding and experience using the MS D365 CE platform
Manage the change control management process of future changes, releases, updates, and enhancements of the D365 CE environments: Production, UAT and Development.
Practical experience in translating business requirements into well-architected solutions that best leverage the D365 CE platform capabilities
Ability to independently lead technical design sessions and develop detailed technical solution documentation that is aligned with current business objectives and the application landscape
Document, develop and test working solutions, integrations, and data migration elements of D365 CE applications
Demonstrable ability to leverage standard D365 features and ability to identify conditions when D365 should be customized.
Design and develop D365 components and third party integrations.
Design forms, workflow processes, web services, plugins, canvas apps, model driven apps and other components needed to meet the business requirements
Experience in building custom applications, modifications, integrations, data conversion routines, workflows, and custom reports for D365
Executing ongoing maintenance of developed systems
Experience working with data migration and data ingestion for D365
Excellent analytical, communication and technical skills combined with excellent planning and organizational skills
Prepare user manuals, system documentation and training manuals
Identify continuous improvement opportunities for assigned systems and processes.
Coordinate and lead user acceptance tests with the business units and end users against business requirements.
Provide end user guidance, documentation and assist users with day-to-day issues, problems, and questions.
Stay abreast of D365 enhancements, adapt quickly, and self-learn.
Dynamics 365 CE Developer Requirements:
B.A. or B.S. Degree in Computer Science, IS, IT (Information Technology) or related field, or equivalent combination of education and work experience.
5 – 7 years of total IT experience.
4 years of experience with D365 CE development.
D365 CRM Experience
Experience and understanding of Microsoft Products – PowerApps, Power Automate.
Knowledge of Azure Infrastructure, capabilities, and cloud basics.
Works well in team setting and individually.
Strong communication and customer service skills.
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
247,"Alkegen
3.4",Microsoft Dynamics 365 Developer,Pune,"Job Requirements
Why work for us?
Alkegen brings together two of the world’s leading specialty materials companies to create one new, innovation-driven leader focused on battery technologies, filtration media, and specialty insulation and sealing materials. Through global reach and breakthrough inventions, we’re delivering products that enable the world to breathe easier, live greener, and go further than ever before.
With over 60 manufacturing facilities with a global workforce of over 9,000 of the industry’s most experienced talent, including insulation and filtration experts, Alkegen is uniquely positioned to help customers impact the environment in meaningful ways.
Alkegen offers a range of dynamic career opportunities with globe-spanning reach. From production operators to engineers, technicians to specialists, sales to leadership, we’re always looking for top talent ready to bring their best. Come grow with us!
Job Requirements:
We are looking to hire a talented Dynamics 365 F&O and CRM Developer. As a Dynamics 365 Developer, you will be responsible for designing, building, and configuring applications to meet business process and application requirements.
Responsibilities:
Manage the change control management process of future changes, releases, updates and enhancements of the D365 environments: Production, UAT and Development.
Work with internal and external partners to develop and deploy quality enhancements in accordance with industry best practices and company processes; solutions will include D365 modifications, reporting and integrations with legacy applications.
Experience with relational Databases, SQL and Data modelling.
Experience with Azure DevOps and an understanding of source control versioning and branching.
Identify continuous improvement opportunities for assigned systems and processes.
Assist in the supporting applications, features, functions, systems and in the configuration, updates, and upgrades to D365.
Coordinate and lead user acceptance tests with the business units and end users against business requirements.
Partner with internal and external support teams to resolve any D365 issues or bugs.
Provide end user guidance, documentation and assist users with day-to-day issues, problems, and questions.
Stay abreast of D365 enhancements, adapt quickly and self-learn.
Qualifications/ Experience:
B.A. or B.S. Degree in Computer Science, IS, IT or related field, or equivalent combination of education and work experience.
5 – 7 years of total IT experience.
4 years of experience with D365 F&O (formerly AX) development.
D365 CRM Experience
Experience and understanding of Microsoft Products – PowerApps, PowerAutomate.
Knowledge of Azure Infrastructure, capabilities, and cloud basics.
Works well in team setting and individually.
Strong communication and customer service skills.
If you are interested in being part of a world class IT team here at Alkegen then we would love to hear from you.
At Alkegen, we strive every day to help people – ALL PEOPLE – breathe easier, live greener and go further than ever before. We believe that diversity and inclusion is central to this mission and to our impact. Our diverse and inclusive culture drives our growth & innovation and we nurture it by actively embracing our differences and using our varied perspectives to solve the complex challenges facing our changing and diverse world.
Employment selection and related decisions are made without regard to sex, race, ethnicity, nation of origin, religion, color, gender identity and expression, age, disability, education, opinions, culture, languages spoken, veteran’s status, or any other protected class.
Show Less
Report",₹2L - ₹4L (Glassdoor Est.),Unknown,Company - Private,Manufacturing,Health Care Products Manufacturing,2021,Unknown / Non-Applicable
